equation_id,seed,method,reward_function,min_error,success,best_expr,expr_tokens,expr_params,original_equation,ground_truth,n_variables,evaluation_calls,best_expr_simplified
I.18.14,1,GRAMS-UCT,RMSE,9.845054088371853,False,sin(X_3)*(X_1/C*X_2*(C-C))-C-(X_2+C/C*X_3/X_3)*X_1,"['sin', '(', 'X_3', ')', '*', '(', 'X_1', '/', 'C', '*', 'X_2', '*', '(', 'C', '-', 'C', ')', ')', '-', 'C', '-', '(', 'X_2', '+', 'C', '/', 'C', '*', 'X_3', '/', 'X_3', ')', '*', 'X_1']","[np.float64(-2.0562625587303955), np.float64(-4.4366843759872845), np.float64(1.7175727333789692), np.float64(-0.2504002707451788), np.float64(-4.089344649930833), np.float64(1.3984588777057223)]",L = m*r*v*sin(theta),"['X_0', '*', 'X_1', '*', 'X_2', '*', 'sin', '(', 'X_3', ')']",4,10000,((((C*X_1)*X_2)*sin(X_3)+C*X_1)+C)+-1*(X_1*X_2)
I.18.14,2,GRAMS-UCT,RMSE,9.230827793717935,False,C/C+C/C*X_2/C*X_1*sin(X_3)-X_2+C,"['C', '/', 'C', '+', 'C', '/', 'C', '*', 'X_2', '/', 'C', '*', 'X_1', '*', 'sin', '(', 'X_3', ')', '-', 'X_2', '+', 'C']","[np.float64(2.4912801051683515), np.float64(4.217836273386076), np.float64(-4.977306881201383), np.float64(-1.0085074146971207), np.float64(1.6554119565088645), np.float64(2.4101672059824577)]",L = m*r*v*sin(theta),"['X_0', '*', 'X_1', '*', 'X_2', '*', 'sin', '(', 'X_3', ')']",4,10000,(((C*X_1)*X_2)*sin(X_3)+C)+-1*X_2
I.18.14,0,MC,N/A,12.755154058512328,False,X_1-X_3/X_2-(X_1*sin(X_3)/C*C),"['X_1', '-', 'X_3', '/', 'X_2', '-', '(', 'X_1', '*', 'sin', '(', 'X_3', ')', '/', 'C', '*', 'C', ')']","[np.float64(-0.5753820516284208), np.float64(5.0)]",L = m*r*v*sin(theta),"['X_0', '*', 'X_1', '*', 'X_2', '*', 'sin', '(', 'X_3', ')']",4,10000,((C*X_1)*sin(X_3)+X_1)+-1*(X_3/X_2)
I.18.14,1,MC,N/A,12.462098736084576,False,C+sin(X_3)*(X_1+X_1*C*C),"['C', '+', 'sin', '(', 'X_3', ')', '*', '(', 'X_1', '+', 'X_1', '*', 'C', '*', 'C', ')']","[np.float64(0.032199002464800196), np.float64(4.443305727934503), np.float64(1.7873282166795705)]",L = m*r*v*sin(theta),"['X_0', '*', 'X_1', '*', 'X_2', '*', 'sin', '(', 'X_3', ')']",4,10000,((C*X_1)*sin(X_3)+C)+X_1*sin(X_3)
I.18.14,2,MC,N/A,10.694126302558496,False,X_1-sin(X_3)/C*(X_1+C-C/X_2),"['X_1', '-', 'sin', '(', 'X_3', ')', '/', 'C', '*', '(', 'X_1', '+', 'C', '-', 'C', '/', 'X_2', ')']","[np.float64(-0.10957819840668115), np.float64(1.9023558990036407), np.float64(5.0)]",L = m*r*v*sin(theta),"['X_0', '*', 'X_1', '*', 'X_2', '*', 'sin', '(', 'X_3', ')']",4,10000,(((C*X_1)*sin(X_3)+C*sin(X_3))+(C*sin(X_3))/X_2)+X_1
I.18.4,0,GRAMS-PUCT,BIC,0.2342710960282397,False,(X_3/C-X_2*C+X_0*C/X_2),"['(', 'X_3', '/', 'C', '-', 'X_2', '*', 'C', '+', 'X_0', '*', 'C', '/', 'X_2', ')']","[np.float64(1.952339708739033), np.float64(-0.499170837933387), np.float64(-0.033166834409374686)]",r = (m1*r1+m2*r2)/(m1+m2),"['(', 'X_0', '*', 'X_2', '+', 'X_1', '*', 'X_3', ')', '/', '(', 'X_0', '+', 'X_1', ')']",4,10000,((C*X_0)/X_2+C*X_2)+C*X_3
I.18.4,1,GRAMS-PUCT,BIC,0.2298589149057137,False,(C*(X_3*C/X_3-X_2+cos(X_2)*C+X_1-(X_1*C*C*X_3))),"['(', 'C', '*', '(', 'X_3', '*', 'C', '/', 'X_3', '-', 'X_2', '+', 'cos', '(', 'X_2', ')', '*', 'C', '+', 'X_1', '-', '(', 'X_1', '*', 'C', '*', 'C', '*', 'X_3', ')', ')', ')']","[np.float64(-0.4915419571785202), np.float64(-3.16504558313431), np.float64(0.014310702525141323), np.float64(0.6172066883574199), np.float64(0.5268490618834413)]",r = (m1*r1+m2*r2)/(m1+m2),"['(', 'X_0', '*', 'X_2', '+', 'X_1', '*', 'X_3', ')', '/', '(', 'X_0', '+', 'X_1', ')']",4,10000,((((C*X_1)*X_3+C*X_1)+C*X_2)+C*cos(X_2))+C
I.18.4,2,GRAMS-PUCT,BIC,0.20427351434535462,False,X_2+C*X_3*(C*C+cos(X_1)-cos(X_0)/X_0-X_2/C/X_3)*(C/X_2+X_1),"['X_2', '+', 'C', '*', 'X_3', '*', '(', 'C', '*', 'C', '+', 'cos', '(', 'X_1', ')', '-', 'cos', '(', 'X_0', ')', '/', 'X_0', '-', 'X_2', '/', 'C', '/', 'X_3', ')', '*', '(', 'C', '/', 'X_2', '+', 'X_1', ')']","[np.float64(-0.005245715942305731), np.float64(-4.891058365093412), np.float64(5.0), np.float64(-0.03934346123177316), np.float64(1.505884168030686)]",r = (m1*r1+m2*r2)/(m1+m2),"['(', 'X_0', '*', 'X_2', '+', 'X_1', '*', 'X_3', ')', '/', '(', 'X_0', '+', 'X_1', ')']",4,10000,((((((((C*X_1)*X_2+((C*X_1)*X_3)*cos(X_1))+(C*X_1)*X_3)+((C*X_3)*cos(X_0))/(X_0*X_2))+C)+((C*X_3)*cos(X_1))/X_2)+(C*X_3)/X_2)+(((C*X_1)*X_3)*cos(X_0))/X_0)+X_2
I.18.4,0,GRAMS-PUCT,RMSE,0.23614001534559015,False,C+C*X_2+C-C*X_3,"['C', '+', 'C', '*', 'X_2', '+', 'C', '-', 'C', '*', 'X_3']","[np.float64(-0.6453194746465197), np.float64(0.5014108157397631), np.float64(0.6446128568086348), np.float64(-0.49879788287735705)]",r = (m1*r1+m2*r2)/(m1+m2),"['(', 'X_0', '*', 'X_2', '+', 'X_1', '*', 'X_3', ')', '/', '(', 'X_0', '+', 'X_1', ')']",4,10000,(C*X_2+C*X_3)+C
I.18.4,1,GRAMS-PUCT,RMSE,0.2249798320196186,False,C*X_0/X_3*X_2-X_2*cos((C)*C)-X_3*C/(C-C/X_1/(X_0/exp(X_0/C)))*C,"['C', '*', 'X_0', '/', 'X_3', '*', 'X_2', '-', 'X_2', '*', 'cos', '(', '(', 'C', ')', '*', 'C', ')', '-', 'X_3', '*', 'C', '/', '(', 'C', '-', 'C', '/', 'X_1', '/', '(', 'X_0', '/', 'exp', '(', 'X_0', '/', 'C', ')', ')', ')', '*', 'C']","[np.float64(0.032911953240015564), np.float64(1.0126664892488277), np.float64(-4.20369860437866), np.float64(3.6454318467693), np.float64(-5.0), np.float64(-1.2845639600452463), np.float64(-3.19894342674912), np.float64(0.7030643654663756)]",r = (m1*r1+m2*r2)/(m1+m2),"['(', 'X_0', '*', 'X_2', '+', 'X_1', '*', 'X_3', ')', '/', '(', 'X_0', '+', 'X_1', ')']",4,10000,(((C*X_0)*X_2)/X_3+C*X_2)+(C*X_3)/(C+(C*exp(C*X_0))/(X_0*X_1))
I.18.4,2,GRAMS-PUCT,RMSE,0.23612699717734775,False,C*X_0*C+C+X_0+C*(X_2*(C/C))+C*X_3,"['C', '*', 'X_0', '*', 'C', '+', 'C', '+', 'X_0', '+', 'C', '*', '(', 'X_2', '*', '(', 'C', '/', 'C', ')', ')', '+', 'C', '*', 'X_3']","[np.float64(0.5058217700472577), np.float64(-1.9810653119770174), np.float64(0.005917965857111722), np.float64(-0.5082036051156511), np.float64(-3.678089932693559), np.float64(3.7287802641992145), np.float64(0.49878047538515485)]",r = (m1*r1+m2*r2)/(m1+m2),"['(', 'X_0', '*', 'X_2', '+', 'X_1', '*', 'X_3', ')', '/', '(', 'X_0', '+', 'X_1', ')']",4,10000,(((C*X_0+C*X_2)+C*X_3)+C)+X_0
I.18.4,0,GRAMS-UCT,BIC,0.22900933948715577,False,X_2/C+(C-C*X_3)*C*X_1+C,"['X_2', '/', 'C', '+', '(', 'C', '-', 'C', '*', 'X_3', ')', '*', 'C', '*', 'X_1', '+', 'C']","[np.float64(1.991996872078961), np.float64(1.948048336223525), np.float64(0.6468261702691701), np.float64(-0.24254447411313335), np.float64(1.4973702095834105)]",r = (m1*r1+m2*r2)/(m1+m2),"['(', 'X_0', '*', 'X_2', '+', 'X_1', '*', 'X_3', ')', '/', '(', 'X_0', '+', 'X_1', ')']",4,10000,(((C*X_1)*X_3+C*X_1)+C*X_2)+C
I.18.4,1,GRAMS-UCT,BIC,0.23174321626268674,False,X_3/(X_0-C-X_0/(C)*C)+C*X_2,"['X_3', '/', '(', 'X_0', '-', 'C', '-', 'X_0', '/', '(', 'C', ')', '*', 'C', ')', '+', 'C', '*', 'X_2']","[np.float64(-1.8597863692870167), np.float64(-2.8166420943887887), np.float64(-2.6800686425045184), np.float64(0.501176497675366)]",r = (m1*r1+m2*r2)/(m1+m2),"['(', 'X_0', '*', 'X_2', '+', 'X_1', '*', 'X_3', ')', '/', '(', 'X_0', '+', 'X_1', ')']",4,10000,C*X_2+X_3/((C*X_0+C)+X_0)
I.18.4,2,GRAMS-UCT,BIC,0.22686451642053446,False,C-(C*X_3*C+C+exp(C/(X_1)/X_3))-C*X_2-C*C/X_1,"['C', '-', '(', 'C', '*', 'X_3', '*', 'C', '+', 'C', '+', 'exp', '(', 'C', '/', '(', 'X_1', ')', '/', 'X_3', ')', ')', '-', 'C', '*', 'X_2', '-', 'C', '*', 'C', '/', 'X_1']","[np.float64(-0.7887566624310929), np.float64(3.7656379117522936), np.float64(-0.15163176989218632), np.float64(-1.529597524850877), np.float64(-1.682964060429953), np.float64(-0.5012252669725885), np.float64(1.0112864342843437), np.float64(0.4504740971942546)]",r = (m1*r1+m2*r2)/(m1+m2),"['(', 'X_0', '*', 'X_2', '+', 'X_1', '*', 'X_3', ')', '/', '(', 'X_0', '+', 'X_1', ')']",4,10000,(((C*X_2+C*X_3)+C)+C/X_1)+-1*exp(C/(X_1*X_3))
I.18.4,0,GRAMS-UCT,RMSE,0.2324462991841705,False,X_2*sin(C)*C+C/(X_3*X_1/C)+(X_3)*C-C,"['X_2', '*', 'sin', '(', 'C', ')', '*', 'C', '+', 'C', '/', '(', 'X_3', '*', 'X_1', '/', 'C', ')', '+', '(', 'X_3', ')', '*', 'C', '-', 'C']","[np.float64(-1.567345342083782), np.float64(-0.5016386640592406), np.float64(-0.696012538100135), np.float64(-0.653045106095342), np.float64(0.527354856254016), np.float64(0.16098584873347682)]",r = (m1*r1+m2*r2)/(m1+m2),"['(', 'X_0', '*', 'X_2', '+', 'X_1', '*', 'X_3', ')', '/', '(', 'X_0', '+', 'X_1', ')']",4,10000,((C*X_2+C*X_3)+C)+C/(X_1*X_3)
I.18.4,1,GRAMS-UCT,RMSE,0.23283582100040426,False,X_2*C+C+X_2*X_1*C-(X_3*C)+C/C,"['X_2', '*', 'C', '+', 'C', '+', 'X_2', '*', 'X_1', '*', 'C', '-', '(', 'X_3', '*', 'C', ')', '+', 'C', '/', 'C']","[np.float64(0.5334702530743938), np.float64(-1.4293754172704674), np.float64(-0.010679454447580504), np.float64(-0.49914843897834704), np.float64(4.559698128601594), np.float64(3.194637693046041)]",r = (m1*r1+m2*r2)/(m1+m2),"['(', 'X_0', '*', 'X_2', '+', 'X_1', '*', 'X_3', ')', '/', '(', 'X_0', '+', 'X_1', ')']",4,10000,(((C*X_1)*X_2+C*X_2)+C*X_3)+C
I.18.4,2,GRAMS-UCT,RMSE,0.22428668462491783,False,C*X_0+C*C*X_3*C-X_2*C+X_0/C/X_2-C,"['C', '*', 'X_0', '+', 'C', '*', 'C', '*', 'X_3', '*', 'C', '-', 'X_2', '*', 'C', '+', 'X_0', '/', 'C', '/', 'X_2', '-', 'C']","[np.float64(0.11320753722732627), np.float64(0.8921812427050642), np.float64(-0.25912183802267613), np.float64(-2.1535458614168923), np.float64(-0.3657679500674473), np.float64(-3.4981236448251307), np.float64(-0.4144781048187188)]",r = (m1*r1+m2*r2)/(m1+m2),"['(', 'X_0', '*', 'X_2', '+', 'X_1', '*', 'X_3', ')', '/', '(', 'X_0', '+', 'X_1', ')']",4,10000,(((C*X_0+(C*X_0)/X_2)+C*X_2)+C*X_3)+C
I.18.4,0,MC,N/A,0.2361400867498934,False,C*X_2-C*X_3,"['C', '*', 'X_2', '-', 'C', '*', 'X_3']","[np.float64(0.501301149165236), np.float64(-0.4986887618705117)]",r = (m1*r1+m2*r2)/(m1+m2),"['(', 'X_0', '*', 'X_2', '+', 'X_1', '*', 'X_3', ')', '/', '(', 'X_0', '+', 'X_1', ')']",4,10000,C*X_2+C*X_3
I.18.4,1,MC,N/A,0.23612696882909887,False,(C*X_2)+C*X_3-X_0*C-C+C,"['(', 'C', '*', 'X_2', ')', '+', 'C', '*', 'X_3', '-', 'X_0', '*', 'C', '-', 'C', '+', 'C']","[np.float64(0.5014010047656652), np.float64(0.4989032218337133), np.float64(0.0021449323749606047), np.float64(4.199676339611864), np.float64(4.205177041701895)]",r = (m1*r1+m2*r2)/(m1+m2),"['(', 'X_0', '*', 'X_2', '+', 'X_1', '*', 'X_3', ')', '/', '(', 'X_0', '+', 'X_1', ')']",4,10000,((C*X_0+C*X_2)+C*X_3)+C
I.18.4,2,MC,N/A,0.23197813252486377,False,((X_3-C*X_1-(C*C)-X_2-X_3*C/X_0-X_3/C+C)*C),"['(', '(', 'X_3', '-', 'C', '*', 'X_1', '-', '(', 'C', '*', 'C', ')', '-', 'X_2', '-', 'X_3', '*', 'C', '/', 'X_0', '-', 'X_3', '/', 'C', '+', 'C', ')', '*', 'C', ')']","[np.float64(0.0035879202558930894), np.float64(1.0969489209827197), np.float64(-2.0556994214203366), np.float64(0.13861730577111192), np.float64(0.5156185242201078), np.float64(-2.242834449165036), np.float64(-0.5013882122401804)]",r = (m1*r1+m2*r2)/(m1+m2),"['(', 'X_0', '*', 'X_2', '+', 'X_1', '*', 'X_3', ')', '/', '(', 'X_0', '+', 'X_1', ')']",4,10000,(((C*X_1+C*X_2)+(2*C)*X_3)+C)+(C*X_3)/X_0
I.24.6,0,GRAMS-PUCT,BIC,2.0529561203609377,False,C*X_0+((X_2)/C)*(C*(X_3/exp(exp(X_3)/((X_0*X_1))/X_3/X_2*C+C)*X_3*X_1/C)/C)*X_0,"['C', '*', 'X_0', '+', '(', '(', 'X_2', ')', '/', 'C', ')', '*', '(', 'C', '*', '(', 'X_3', '/', 'exp', '(', 'exp', '(', 'X_3', ')', '/', '(', '(', 'X_0', '*', 'X_1', ')', ')', '/', 'X_3', '/', 'X_2', '*', 'C', '+', 'C', ')', '*', 'X_3', '*', 'X_1', '/', 'C', ')', '/', 'C', ')', '*', 'X_0']","[np.float64(0.35676880198981165), np.float64(-2.1845644206866317), np.float64(-3.195730947705308), np.float64(-0.0885150811942711), np.float64(-0.5173888692325701), np.float64(-2.7949092643071785), np.float64(-1.769484384016182)]",E_n = 1/2*m*(omega^2+omega_0^2)*1/2*x^2,"['0.25', '*', 'X_0', '*', '(', 'X_1', '^2', '+', 'X_2', '^2', ')', '*', 'X_3', '^2']",4,10000,((((C*X_0)*X_1)*X_2)*X_3^2)*exp((C*exp(X_3))/(((X_0*X_1)*X_2)*X_3))+C*X_0
I.24.6,1,GRAMS-PUCT,BIC,3.6588685052598877,False,X_3*(X_2/C-(C-X_3*X_0*(sin(C-C)*C*sqrt(X_2*X_1))/C))/C,"['X_3', '*', '(', 'X_2', '/', 'C', '-', '(', 'C', '-', 'X_3', '*', 'X_0', '*', '(', 'sin', '(', 'C', '-', 'C', ')', '*', 'C', '*', 'sqrt', '(', 'X_2', '*', 'X_1', ')', ')', '/', 'C', ')', ')', '/', 'C']","[np.float64(4.98578893476467), np.float64(-5.0), np.float64(-4.997961681618659), np.float64(4.997961673913032), np.float64(-4.999738852917664), np.float64(0.435335802824593), np.float64(-4.99998213250314)]",E_n = 1/2*m*(omega^2+omega_0^2)*1/2*x^2,"['0.25', '*', 'X_0', '*', '(', 'X_1', '^2', '+', 'X_2', '^2', ')', '*', 'X_3', '^2']",4,10000,(((C*X_0)*X_3^2)*(X_1*X_2)^0.5+(C*X_2)*X_3)+C*X_3
I.24.6,2,GRAMS-PUCT,BIC,3.860282380848468,False,C+X_0+C+(C+C+X_2*X_1+(X_2-C*X_3/X_0*C*X_3*C*X_1)+(X_2)+C*X_3)*X_0,"['C', '+', 'X_0', '+', 'C', '+', '(', 'C', '+', 'C', '+', 'X_2', '*', 'X_1', '+', '(', 'X_2', '-', 'C', '*', 'X_3', '/', 'X_0', '*', 'C', '*', 'X_3', '*', 'C', '*', 'X_1', ')', '+', '(', 'X_2', ')', '+', 'C', '*', 'X_3', ')', '*', 'X_0']","[np.float64(-4.563150922480802), np.float64(-4.923613488556894), np.float64(-3.966616949545199), np.float64(-4.741285140140778), np.float64(-2.5507356573527398), np.float64(1.757963785743381), np.float64(0.24792162966509484), np.float64(4.513412606450343)]",E_n = 1/2*m*(omega^2+omega_0^2)*1/2*x^2,"['0.25', '*', 'X_0', '*', '(', 'X_1', '^2', '+', 'X_2', '^2', ')', '*', 'X_3', '^2']",4,10000,((((((C*X_0)*X_3+C*X_0)+(C*X_1)*X_3^2)+C)+(X_0*X_1)*X_2)+(2*X_0)*X_2)+X_0
I.24.6,0,GRAMS-PUCT,RMSE,4.314799430968173,False,(X_2/C+X_1/C-C+X_3)/C*X_0/C+(X_0)-X_2/C,"['(', 'X_2', '/', 'C', '+', 'X_1', '/', 'C', '-', 'C', '+', 'X_3', ')', '/', 'C', '*', 'X_0', '/', 'C', '+', '(', 'X_0', ')', '-', 'X_2', '/', 'C']","[np.float64(1.9414932503915316), np.float64(1.9952236709621856), np.float64(3.0360938827604422), np.float64(3.486040445476322), np.float64(0.033380604519327776), np.float64(4.998845734717934)]",E_n = 1/2*m*(omega^2+omega_0^2)*1/2*x^2,"['0.25', '*', 'X_0', '*', '(', 'X_1', '^2', '+', 'X_2', '^2', ')', '*', 'X_3', '^2']",4,10000,(((((C*X_0)*X_1+(C*X_0)*X_2)+(C*X_0)*X_3)+C*X_0)+C*X_2)+X_0
I.24.6,1,GRAMS-PUCT,RMSE,2.081738455106274,False,C-C+X_3+X_3*X_1*X_3*X_2/C*(C)*X_0+C*C,"['C', '-', 'C', '+', 'X_3', '+', 'X_3', '*', 'X_1', '*', 'X_3', '*', 'X_2', '/', 'C', '*', '(', 'C', ')', '*', 'X_0', '+', 'C', '*', 'C']","[np.float64(-1.183967002266815), np.float64(1.7664654062076255), np.float64(-1.8180909203408386), np.float64(-0.9179413477542793), np.float64(0.9795658296556162), np.float64(2.259227752369239)]",E_n = 1/2*m*(omega^2+omega_0^2)*1/2*x^2,"['0.25', '*', 'X_0', '*', '(', 'X_1', '^2', '+', 'X_2', '^2', ')', '*', 'X_3', '^2']",4,10000,((((C*X_0)*X_1)*X_2)*X_3^2+C)+X_3
I.24.6,2,GRAMS-PUCT,RMSE,4.017714280314916,False,X_0*C*(X_2+C+X_3*C*X_1*X_2-C/X_2-(C-X_1)/C)+X_0,"['X_0', '*', 'C', '*', '(', 'X_2', '+', 'C', '+', 'X_3', '*', 'C', '*', 'X_1', '*', 'X_2', '-', 'C', '/', 'X_2', '-', '(', 'C', '-', 'X_1', ')', '/', 'C', ')', '+', 'X_0']","[np.float64(3.829374538506979), np.float64(-3.9281125201963283), np.float64(0.4680983486802789), np.float64(-5.0), np.float64(-1.1767711581727844), np.float64(-1.3362199509716983)]",E_n = 1/2*m*(omega^2+omega_0^2)*1/2*x^2,"['0.25', '*', 'X_0', '*', '(', 'X_1', '^2', '+', 'X_2', '^2', ')', '*', 'X_3', '^2']",4,10000,(((((((C*X_0)*X_1)*X_2)*X_3+(C*X_0)*X_1)+(C*X_0)*X_2)+(2*C)*X_0)+(C*X_0)/X_2)+X_0
I.24.6,0,GRAMS-UCT,BIC,3.589751104562645,False,C-C*X_0+C*sin(X_0)+X_1+C*(X_2+X_2-X_3*X_1/C*X_3/X_1)-sqrt(X_3)*X_3*X_3*C*X_0*X_1+X_2*X_3/X_2*C-X_2,"['C', '-', 'C', '*', 'X_0', '+', 'C', '*', 'sin', '(', 'X_0', ')', '+', 'X_1', '+', 'C', '*', '(', 'X_2', '+', 'X_2', '-', 'X_3', '*', 'X_1', '/', 'C', '*', 'X_3', '/', 'X_1', ')', '-', 'sqrt', '(', 'X_3', ')', '*', 'X_3', '*', 'X_3', '*', 'C', '*', 'X_0', '*', 'X_1', '+', 'X_2', '*', 'X_3', '/', 'X_2', '*', 'C', '-', 'X_2']","[np.float64(-5.0), np.float64(0.6991484552793767), np.float64(-5.0), np.float64(4.581123970566234), np.float64(-3.812061787916014), np.float64(-0.5931630454891595), np.float64(-4.994287853578976)]",E_n = 1/2*m*(omega^2+omega_0^2)*1/2*x^2,"['0.25', '*', 'X_0', '*', '(', 'X_1', '^2', '+', 'X_2', '^2', ')', '*', 'X_3', '^2']",4,10000,(((((((((C*X_0)*X_1)*X_3^(5/2)+C*X_0)+C*X_2)+C*X_3^2)+C*X_3)+C*sin(X_0))+C)+X_1)+-1*X_2
I.24.6,1,GRAMS-UCT,BIC,2.303000412145561,False,(C+C-C-X_3)-X_3*X_1*X_3*X_2/C*(C)*X_0-C*C,"['(', 'C', '+', 'C', '-', 'C', '-', 'X_3', ')', '-', 'X_3', '*', 'X_1', '*', 'X_3', '*', 'X_2', '/', 'C', '*', '(', 'C', ')', '*', 'X_0', '-', 'C', '*', 'C']","[np.float64(-2.2227076925362903), np.float64(3.0904154706231473), np.float64(1.5878460352594819), np.float64(-4.999998401220573), np.float64(2.665470318857973), np.float64(-1.6018381047116284), np.float64(1.8710269540568927)]",E_n = 1/2*m*(omega^2+omega_0^2)*1/2*x^2,"['0.25', '*', 'X_0', '*', '(', 'X_1', '^2', '+', 'X_2', '^2', ')', '*', 'X_3', '^2']",4,10000,((((C*X_0)*X_1)*X_2)*X_3^2+C)+-1*X_3
I.24.6,2,GRAMS-UCT,BIC,3.1061655506264954,False,X_1*X_3*(X_3+C+X_0)/X_2*X_2*X_2-X_2,"['X_1', '*', 'X_3', '*', '(', 'X_3', '+', 'C', '+', 'X_0', ')', '/', 'X_2', '*', 'X_2', '*', 'X_2', '-', 'X_2']",[np.float64(-1.635784759277156)],E_n = 1/2*m*(omega^2+omega_0^2)*1/2*x^2,"['0.25', '*', 'X_0', '*', '(', 'X_1', '^2', '+', 'X_2', '^2', ')', '*', 'X_3', '^2']",4,10000,((((C*X_1)*X_2)*X_3+((X_0*X_1)*X_2)*X_3)+(X_1*X_2)*X_3^2)+-1*X_2
I.24.6,0,GRAMS-UCT,RMSE,3.0542518562776753,False,(X_1+X_2*C+C*C-X_0*(X_1))*X_3/((C+C))*X_1*X_3/X_1/C+X_2-C+C,"['(', 'X_1', '+', 'X_2', '*', 'C', '+', 'C', '*', 'C', '-', 'X_0', '*', '(', 'X_1', ')', ')', '*', 'X_3', '/', '(', '(', 'C', '+', 'C', ')', ')', '*', 'X_1', '*', 'X_3', '/', 'X_1', '/', 'C', '+', 'X_2', '-', 'C', '+', 'C']","[np.float64(-1.4684353410066455), np.float64(-0.29932620561596696), np.float64(-4.95645236001409), np.float64(4.202820555790247), np.float64(1.910751498010656), np.float64(-0.13102689050272284), np.float64(-1.1619151146001496), np.float64(-3.1034504308840645)]",E_n = 1/2*m*(omega^2+omega_0^2)*1/2*x^2,"['0.25', '*', 'X_0', '*', '(', 'X_1', '^2', '+', 'X_2', '^2', ')', '*', 'X_3', '^2']",4,10000,((((((C*X_0)*X_1)*X_3^2+(C*X_1)*X_3^2)+(C*X_2)*X_3^2)+C*X_3^2)+C)+X_2
I.24.6,1,GRAMS-UCT,RMSE,4.525867977170941,False,X_3*X_2*X_3/X_1-C*(X_3+X_0-C)*X_1*X_3+C*C-C/X_0*(C/C/X_2),"['X_3', '*', 'X_2', '*', 'X_3', '/', 'X_1', '-', 'C', '*', '(', 'X_3', '+', 'X_0', '-', 'C', ')', '*', 'X_1', '*', 'X_3', '+', 'C', '*', 'C', '-', 'C', '/', 'X_0', '*', '(', 'C', '/', 'C', '/', 'X_2', ')']","[np.float64(-1.341487618642049), np.float64(0.4859410573380816), np.float64(0.6529924229858669), np.float64(2.7869800272088754), np.float64(-4.692576505158787), np.float64(3.862499799061406), np.float64(-0.7240768271308441)]",E_n = 1/2*m*(omega^2+omega_0^2)*1/2*x^2,"['0.25', '*', 'X_0', '*', '(', 'X_1', '^2', '+', 'X_2', '^2', ')', '*', 'X_3', '^2']",4,10000,((((((C*X_0)*X_1)*X_3+(C*X_1)*X_3^2)+(C*X_1)*X_3)+C)+C/(X_0*X_2))+(X_2*X_3^2)/X_1
I.24.6,2,GRAMS-UCT,RMSE,2.177697507969431,False,(X_3)/C*X_0*X_3/C*X_2/C*(X_1*C)+C/C*X_2,"['(', 'X_3', ')', '/', 'C', '*', 'X_0', '*', 'X_3', '/', 'C', '*', 'X_2', '/', 'C', '*', '(', 'X_1', '*', 'C', ')', '+', 'C', '/', 'C', '*', 'X_2']","[np.float64(-5.0), np.float64(-1.2863889899246221), np.float64(-1.2715730564322252), np.float64(-4.265744319611629), np.float64(0.7472353147652893), np.float64(2.5915644130527924)]",E_n = 1/2*m*(omega^2+omega_0^2)*1/2*x^2,"['0.25', '*', 'X_0', '*', '(', 'X_1', '^2', '+', 'X_2', '^2', ')', '*', 'X_3', '^2']",4,10000,(((C*X_0)*X_1)*X_2)*X_3^2+C*X_2
I.24.6,0,MC,N/A,4.769907611887394,False,(C/X_1*C/X_2/C+C)*X_0/exp(X_3*C+X_3)/C*C*(X_1),"['(', 'C', '/', 'X_1', '*', 'C', '/', 'X_2', '/', 'C', '+', 'C', ')', '*', 'X_0', '/', 'exp', '(', 'X_3', '*', 'C', '+', 'X_3', ')', '/', 'C', '*', 'C', '*', '(', 'X_1', ')']","[np.float64(4.946822254636827), np.float64(0.48638669857992545), np.float64(-0.47083007814531413), np.float64(4.7327818617484905), np.float64(-1.92628525798953), np.float64(3.979696910153155), np.float64(0.7424476373391417)]",E_n = 1/2*m*(omega^2+omega_0^2)*1/2*x^2,"['0.25', '*', 'X_0', '*', '(', 'X_1', '^2', '+', 'X_2', '^2', ')', '*', 'X_3', '^2']",4,10000,(((C*X_0)*X_1)*exp(-1*X_3))*exp(C*X_3)+(((C*X_0)*exp(-1*X_3))*exp(C*X_3))/X_2
I.24.6,1,MC,N/A,5.512946883815718,False,X_3/C*(C)*(C+X_1*X_0*X_2),"['X_3', '/', 'C', '*', '(', 'C', ')', '*', '(', 'C', '+', 'X_1', '*', 'X_0', '*', 'X_2', ')']","[np.float64(3.2013772593854606), np.float64(3.673530130637434), np.float64(0.6844217850644597)]",E_n = 1/2*m*(omega^2+omega_0^2)*1/2*x^2,"['0.25', '*', 'X_0', '*', '(', 'X_1', '^2', '+', 'X_2', '^2', ')', '*', 'X_3', '^2']",4,10000,(((C*X_0)*X_1)*X_2)*X_3+C*X_3
